cut	57
Partition 0	3598,3596,3597
Partition 1	3569,3570,3575
Partition 2	3599,3576,3520
Partition 3	3549,3550
Partition 4	3553,3552,3551
Partition 5	3533,3534,3535
Partition 6	3531,3532
Partition 7	3556,3524,3557
Partition 8	3555,3530,3529
Partition 9	3560,3572,3571
Partition 10	3542,3573,3574
Partition 11	3547,3545,3546
Partition 12	3543,3544,3558,3559
Partition 13	3526,3566,3567
Partition 14	3561,3562
Partition 15	3563,3568,3564
Partition 16	3521,3527,3528
Partition 17	3565,3523,3539
Partition 18	3536,3537,3538
Partition 19	3522,3540,3541,3548
Partition 20	3577,3587,3588
Partition 21	3579,3584,3578
Partition 22	3585,3595,3594
Partition 23	3591,3592,3593
Partition 24	3525,3554,3590
Partition 25	3580,3586,3589
Partition 26	3583,3582,3581
