cut	44
Partition 0	3535,3524,3530
Partition 1	3529,3560,3577
Partition 2	3533,3572,3534
Partition 3	3580,3578,3579
Partition 4	3575,3574,3522,3573
Partition 5	3585,3565,3584
Partition 6	3564,3561,3562,3563
Partition 7	3527,3528,3532,3531
Partition 8	3520,3544
Partition 9	3545,3546,3548,3547
Partition 10	3569,3571,3570
Partition 11	3583,3582,3581
Partition 12	3567,3556,3576
Partition 13	3566,3568,3549
Partition 14	3521,3543,3542,3541
Partition 15	3554,3552,3553
Partition 16	3523,3550,3551
Partition 17	3536,3540,3539
Partition 18	3537,3526,3555,3538
Partition 19	3525,3557,3558,3559
