cut	63
Partition 0	3550,3588,3591,3590
Partition 1	3623,3620,3622,3621
Partition 2	3570,3571,3619,3592
Partition 3	3527,3552,3551,3553
Partition 4	3528,3529,3545,3544
Partition 5	3559,3521,3560,3546
Partition 6	3531,3539,3538,3565
Partition 7	3522,3540,3600,3541
Partition 8	3530,3536,3543,3542
Partition 9	3532,3533,3534,3564
Partition 10	3554,3555,3523,3535
Partition 11	3566,3569,3567,3568
Partition 12	3563,3556,3562,3561
Partition 13	3580,3581,3578,3579
Partition 14	3573,3575,3576,3577
Partition 15	3582,3585,3586,3587,3589
Partition 16	3584,3583,3597,3520
Partition 17	3612,3613,3614
Partition 18	3558,3549,3524,3557
Partition 19	3607,3618,3606,3617
Partition 20	3611,3615,3598,3599
Partition 21	3605,3616,3604,3603
Partition 22	3595,3526,3594,3574
Partition 23	3601,3547,3548,3602
Partition 24	3593,3596,3525,3572
Partition 25	3609,3610,3608,3537
