cut	45
Partition 0	3568,3569,3570,3546,3552,3551
Partition 1	3589,3596,3599,3608,3598,3597
Partition 2	3611,3610,3543,3571,3572,3520,3609
Partition 3	3522,3544,3592,3593,3594,3595
Partition 4	3545,3590,3534,3532,3550,3533,3549
Partition 5	3535,3523,3536,3576,3529,3575,3577
Partition 6	3542,3530,3540,3531,3548,3524,3541
Partition 7	3573,3574,3584,3579,3581,3582,3583
Partition 8	3603,3604,3605,3600,3607,3606
Partition 9	3601,3602,3588,3585,3586,3587
Partition 10	3567,3563,3556,3566,3564,3565
Partition 11	3555,3526,3562,3578,3554,3561,3553
Partition 12	3527,3525,3528,3537,3538,3580,3560
Partition 13	3547,3559,3558,3591,3521,3539,3557
