cut	73
Partition 0	3554,3555,3556
Partition 1	3531,3532,3586
Partition 2	3584,3585,3616
Partition 3	3624,3623,3622
Partition 4	3574,3575,3576,3621
Partition 5	3566,3557,3613
Partition 6	3620,3617,3618,3619
Partition 7	3568,3569,3572
Partition 8	3573,3570,3567,3571
Partition 9	3560,3561,3563
Partition 10	3558,3559,3562,3520
Partition 11	3526,3535,3536
Partition 12	3527,3525,3528,3589
Partition 13	3533,3551,3553,3552
Partition 14	3596,3597,3598,3534
Partition 15	3544,3529,3522
Partition 16	3543,3608,3614
Partition 17	3524,3564,3606,3607
Partition 18	3546,3548,3545
Partition 19	3521,3578,3542,3523
Partition 20	3539,3547,3530
Partition 21	3577,3600,3599,3615
Partition 22	3595,3604,3605
Partition 23	3601,3602,3603
Partition 24	3590,3591,3588
Partition 25	3583,3592,3593,3594
Partition 26	3579,3565,3587,3580
Partition 27	3609,3612,3610,3611
Partition 28	3541,3537,3538,3550
Partition 29	3540,3581,3549,3582
