cut	50
Partition 0	3590,3532,3533,3548,3549
Partition 1	3534,3535,3576,3524,3577
Partition 2	3523,3536,3529,3530,3575
Partition 3	3543,3542,3540,3531,3541
Partition 4	3610,3571,3572,3570,3520
Partition 5	3611,3599,3608,3598,3609
Partition 6	3546,3589,3596,3595,3597
Partition 7	3522,3568,3592,3593,3594
Partition 8	3544,3545,3569,3552,3550,3551
Partition 9	3574,3584,3579,3582,3583
Partition 10	3573,3555,3526,3578,3554,3553
Partition 11	3562,3561,3605,3607,3606
Partition 12	3601,3602,3603,3604
Partition 13	3525,3588,3600,3585,3586,3587
Partition 14	3527,3528,3537,3580,3581
Partition 15	3567,3538,3539,3556,3566
Partition 16	3547,3558,3591,3521,3557
Partition 17	3563,3559,3560,3564,3565
