cut	76
Partition 0	6,67,20,86
Partition 1	11,32,76,35,62
Partition 2	16,37,19,51
Partition 3	0,75,36,53,54
Partition 4	17,30,31,65,85
Partition 5	7,8,12,25
Partition 6	26,47,69,71
Partition 7	81,33,63,89
Partition 8	64,74,43,68
Partition 9	83,38,22,3,87,42
Partition 10	56,39,14,13
Partition 11	84,24,46,59
Partition 12	15,50,21,66
Partition 13	4,72,40,73,80
Partition 14	49,78,29,70,82
Partition 15	9,28,18,60
Partition 16	57,27,34,79,45
Partition 17	10,55,48,77
Partition 18	1,52,5,61,44
Partition 19	41,2,58,23,88
