cut	72
Partition 0	3580,3583,3582
Partition 1	3542,3523,3577,3565
Partition 2	3578,3579,3600,3599
Partition 3	3554,3555,3556
Partition 4	3557,3613,3612,3617
Partition 5	3608,3564,3606,3607
Partition 6	3543,3614,3616,3615
Partition 7	3566,3537,3538
Partition 8	3609,3610,3611
Partition 9	3540,3541,3587,3588
Partition 10	3546,3548,3549,3550
Partition 11	3521,3539,3547
Partition 12	3530,3529,3522
Partition 13	3545,3581,3524,3544
Partition 14	3596,3597,3598,3534
Partition 15	3561,3601,3602
Partition 16	3567,3560,3563
Partition 17	3624,3623,3621,3622
Partition 18	3574,3575,3573,3576
Partition 19	3620,3618,3619
Partition 20	3603,3595,3604,3605
Partition 21	3592,3593,3594
Partition 22	3586,3590,3591
Partition 23	3558,3559,3562
Partition 24	3531,3532,3584,3585
Partition 25	3525,3589,3520,3553
Partition 26	3570,3569,3571,3572
Partition 27	3533,3528,3551,3552
Partition 28	3526,3527,3535,3568,3536
