cut	45
Partition 0	7,77,31,76
Partition 1	27,17,0
Partition 2	21,56,71
Partition 3	16,48,65
Partition 4	5,67,52,38
Partition 5	2,73,46,15
Partition 6	30,35
Partition 7	24,61,44
Partition 8	3,50,68
Partition 9	25,40,75
Partition 10	19,18,47
Partition 11	37,32,72
Partition 12	13,55,28
Partition 13	69,14,33
Partition 14	9,29,53
Partition 15	59,42,12
Partition 16	60,34,41
Partition 17	58,62,11
Partition 18	22,49,64
Partition 19	26,10,36,70
Partition 20	1,57,51,78
Partition 21	20,45,39
Partition 22	66,63,79
Partition 23	6,54,8,74
Partition 24	4,23,43
