Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
3	1	16	lc	True	True	False	True	3	2	4	4
3	2	16	lc	True	True	False	True	3	2	4	4
3	3	16	lc	True	True	False	True	3	2	4	4
3	5	16	lc	True	True	False	True	3	2	4	4
3	20	16	lc	True	True	False	True	3	2	4	4
3	26	16	lc	True	True	False	True	3	2	4	4
3	30	16	lc	True	True	False	True	3	2	4	4
3	31	16	lc	True	True	False	True	3	2	4	4
3	37	16	lc	True	True	False	True	3	2	4	4
2	1	16	lc	True	True	False	True	2	1	3	2
2	6	16	lc	True	True	False	True	2	1	3	2
3	1	16	hc	False	True	False	True	3	2	4	4
2	1	16	hc	True	True	False	True	2	1	3	2
2	6	16	hc	True	True	False	True	2	1	3	2
