cut	73
Partition 0	3527,3535,3536
Partition 1	3541,3534,3537
Partition 2	3540,3543,3542
Partition 3	3553,3554,3555
Partition 4	3521,3539,3538
Partition 5	3550,3551,3552
Partition 6	3530,3528,3531,3526
Partition 7	3549,3533,3556
Partition 8	3548,3547,3529
Partition 9	3520,3576,3604
Partition 10	3532,3603,3522
Partition 11	3578,3545,3523
Partition 12	3577,3580,3579
Partition 13	3592,3593,3602
Partition 14	3594,3590,3546,3599
Partition 15	3581,3582,3583
Partition 16	3525,3596,3595
Partition 17	3573,3585,3584
Partition 18	3569,3572,3591
Partition 19	3560,3563,3561
Partition 20	3568,3574,3575
Partition 21	3586,3587,3588
Partition 22	3565,3564,3566,3567
Partition 23	3610,3611,3612
Partition 24	3589,3614,3613
Partition 25	3605,3606,3607
Partition 26	3571,3570,3598,3597
Partition 27	3562,3601,3600
Partition 28	3608,3615,3609
Partition 29	3617,3616,3524,3559
Partition 30	3558,3544,3557
