path	1
T	3
cut	11
Partition 0	815,816,820,821
Partition 1	825,813,824,812,823,822
Partition 2	803,804,805,802
Partition 3	799,801,814,800
Partition 4	797,806,798,819,796
Partition 5	809,810,811,807,808,817,818
path	2
T	4
cut	12
Partition 0	822,817,818
Partition 1	825,813,824,812,823
Partition 2	803,804,805,802,815,816,821
Partition 3	799,801,814,800,807,808
Partition 4	797,806,798,819,796,820
Partition 5	809,810,811
path	3
T	4
cut	13
Partition 0	815,816,820,821,813,812
Partition 1	825,824,823,822,818
Partition 2	803,804,802
Partition 3	799,801,814,800
Partition 4	797,806,798,819,796
Partition 5	809,810,811,807,808,817,805
path	4
T	3
cut	11
Partition 0	815,816,820,821
Partition 1	825,813,824,812,823
Partition 2	803,804,805,818,802,817,822
Partition 3	799,801,814,800
Partition 4	797,806,798,819,796
Partition 5	809,810,811,807,808
path	5
T	3
cut	11
Partition 0	815,816,820,821
Partition 1	825,813,824,812,823
Partition 2	803,804,805,818,822
Partition 3	799,801,814,800,802
Partition 4	797,806,798,819,796
Partition 5	809,810,811,807,808,817
path	6
T	3
cut	11
Partition 0	815,816,820,821
Partition 1	825,813,824,812,823
Partition 2	803,804,805,818,802,817,822
Partition 3	799,801,814,800
Partition 4	797,806,798,819,796
Partition 5	809,810,811,807,808
path	7
T	3
cut	11
Partition 0	815,816,820,821
Partition 1	825,813,824,812,811,808,807
Partition 2	803,804,805,802
Partition 3	799,801,814,800
Partition 4	797,806,798,819,796
Partition 5	809,810,818,817,822,823
path	8
T	3
cut	11
Partition 0	815,816,820,821
Partition 1	825,813,824,812,823,822
Partition 2	803,804,805,818,802,817
Partition 3	799,801,814,800
Partition 4	797,806,798,819,796
Partition 5	809,810,811,807,808
path	9
T	3
cut	13
Partition 0	815,816,820,821
Partition 1	825,813,824,812,823,822
Partition 2	803,804,805,802,806,807
Partition 3	799,801,814,800
Partition 4	797,798,819,796
Partition 5	809,810,811,808,817,818
path	10
T	2
cut	11
Partition 0	815,816,820,821
Partition 1	825,813,824,812,823,822
Partition 2	803,804,805,818,802,817
Partition 3	799,801,814,800
Partition 4	797,806,798,819,796,809,810
Partition 5	811,807,808
