cut	45
Partition 0	3579,3551,3552,3550
Partition 1	3580,3578,3583,3582,3581
Partition 2	3598,3556,3597,3521
Partition 3	3594,3595,3593,3592,3596
Partition 4	3542,3548,3549,3553,3554
Partition 5	3547,3543,3545,3546
Partition 6	3589,3590,3591,3525,3533
Partition 7	3537,3539,3555,3538,3532
Partition 8	3534,3535,3536,3530
Partition 9	3527,3564,3570,3569,3571
Partition 10	3573,3575,3577,3576
Partition 11	3522,3567,3568,3563,3565
Partition 12	3524,3528,3574,3584,3529
Partition 13	3572,3586,3585,3587,3588
Partition 14	3560,3544,3561,3559
Partition 15	3520,3566,3562,3531,3558
Partition 16	3541,3523,3540,3526,3557
