cut	55
Partition 0	3618,3575,3617,3616,3615
Partition 1	3601,3600,3520,3599
Partition 2	3602,3578,3606,3603,3607
Partition 3	3609,3610,3611,3612
Partition 4	3608,3605,3604,3613,3614
Partition 5	3547,3574,3572,3573,3571
Partition 6	3582,3524,3583,3562
Partition 7	3564,3569,3568,3570
Partition 8	3551,3552,3549,3550,3561
Partition 9	3525,3529,3548,3541,3542,3543
Partition 10	3535,3593,3592,3591
Partition 11	3590,3595,3596,3594
Partition 12	3553,3581,3580,3584
Partition 13	3554,3579,3576,3577,3585
Partition 14	3560,3559,3586,3598,3597
Partition 15	3557,3558,3522,3555,3521
Partition 16	3533,3530,3532,3534,3531
Partition 17	3527,3526,3528,3567,3566
Partition 18	3538,3563,3556,3588,3589
Partition 19	3537,3539,3540,3536,3545
Partition 20	3523,3565,3544,3546,3587
