path	1
T	NA
cut	41
Partition 0	2,3,30,40,15,44,39,66
Partition 1	31,17,60,57,47,63,48,52,56
Partition 2	0,25,9,34,18,28,10,53,37,58
Partition 3	1,46,27,54,71,76,55,77
Partition 4	16,19,59,33,42,49,51,67,73
Partition 5	62,14,23,26,75,24,50,29,68
Partition 6	5,78,12,79,13,74,69,32,70
Partition 7	7,11,21,8,36,64,65,38,20,41
Partition 8	6,35,45,72,22,4,61,43
path	2
T	NA
cut	51
Partition 0	2,3,30,40,15,44,39,57,66,52
Partition 1	17,60,47,63,48,56
Partition 2	0,25,9,34,28,10,53,37,58
Partition 3	1,46,27,54,71,76,55,77
Partition 4	16,19,59,33,42,49,51,67,73
Partition 5	14,23,26,75,50,29,68
Partition 6	5,12,79,13,74,69,32,70
Partition 7	7,11,21,8,36,64,38,20,41
Partition 8	6,35,45,72,22,4,61,43
Partition 12	62
Partition 13	65
Partition 14	18
Partition 19	78,24
Partition 22	31
path	3
T	NA
cut	46
Partition 0	2,3,30,40,15,44,39,57,66,52
Partition 1	31,17,60,47,63,48,56
Partition 2	0,25,9,34,18,28,10,53,37,58
Partition 3	1,46,27,54,71,76,55,77
Partition 4	16,19,59,33,42,51,67,73
Partition 5	14,23,26,75,50,29,68
Partition 6	5,78,12,79,13,74,69,32,70
Partition 7	7,11,21,8,36,64,65,38,20,41
Partition 8	6,35,45,72,22,4,61,43
Partition 14	49
Partition 15	62
Partition 17	24
