path	1
T	14
cut	92
Partition 0	2065,2079,2080,2085
Partition 1	2081,2075,2084,2086
Partition 2	2078,2091,2092
Partition 3	2096,2077,2090,2097
Partition 4	2112,2109,2110
Partition 5	2107,2108,2106
Partition 6	2102,2103,2130,2101
Partition 7	2098,2094,2095,2105
Partition 8	2066,2131,2192,2132,2133
Partition 9	2135,2134,2136,2137,2141,2067,2068
Partition 10	2129,2138,2143,2144
Partition 11	2142,2139,2140,2076
Partition 12	2147,2145,2148
Partition 13	2146,2063,2099,2100,2104
Partition 14	2087,2082,2083
Partition 15	2149,2150,2151,2152
Partition 16	2093,2088,2089,2062
Partition 17	2199,2200,2184
Partition 18	2185,2186,2196,2194
Partition 19	2191,2189,2190
Partition 20	2193,2195,2197,2198
Partition 21	2124,2183,2182,2188,2123
Partition 22	2064,2125,2126
Partition 23	2116,2117,2118,2121
Partition 24	2187,2180,2179,2181
Partition 25	2073,2119,2122,2120
Partition 26	2174,2175,2178,2172
Partition 27	2128,2173,2177,2171
Partition 28	2113,2114,2071,2115
Partition 29	2069,2111,2127,2176
Partition 30	2166,2168,2169,2153
Partition 31	2165,2167,2170,2154
Partition 32	2164,2157,2160,2074
Partition 33	2162,2072,2156,2158
Partition 34	2070,2161,2163,2155,2159
path	2
T	15
cut	90
Partition 0	2065,2079,2080,2085
Partition 1	2081,2084,2086,2067
Partition 2	2078,2091,2092,2075,2093
Partition 3	2096,2077,2090,2097
Partition 4	2112,2087,2109,2110
Partition 5	2105,2107,2108,2106
Partition 6	2102,2103,2101
Partition 7	2098,2144,2094,2095
Partition 8	2066,2131,2192,2132,2133
Partition 9	2135,2134,2136,2068
Partition 10	2129,2130,2138,2143
Partition 11	2142,2139,2140,2076
Partition 12	2147,2145,2148
Partition 13	2146,2063,2099,2100,2104
Partition 14	2137,2082,2083
Partition 15	2153,2150,2151,2152
Partition 16	2141,2149,2088,2089,2062
Partition 17	2199,2200,2184
Partition 18	2185,2186,2196,2194
Partition 19	2191,2189,2190
Partition 20	2193,2195,2197,2198
Partition 21	2124,2183,2182,2188,2123
Partition 22	2064,2125,2126
Partition 23	2116,2117,2118,2121
Partition 24	2187,2180,2179,2181
Partition 25	2073,2119,2122,2120
Partition 26	2174,2175,2178,2172
Partition 27	2128,2173,2177,2171
Partition 28	2113,2114,2071,2115
Partition 29	2069,2111,2127,2176
Partition 30	2166,2168,2169
Partition 31	2165,2167,2170,2154
Partition 32	2164,2157,2160,2074
Partition 33	2162,2072,2156,2158
Partition 34	2070,2161,2163,2155,2159
path	3
T	4
cut	91
Partition 0	2065,2079,2080,2085
Partition 1	2081,2084,2086,2067
Partition 2	2078,2091,2092,2075
Partition 3	2096,2077,2090,2097
Partition 4	2112,2087,2109,2110
Partition 5	2107,2108,2106
Partition 6	2102,2103,2101
Partition 7	2098,2093,2094,2095,2105
Partition 8	2066,2131,2132,2133
Partition 9	2135,2134,2136,2068
Partition 10	2129,2130,2138,2143
Partition 11	2142,2139,2140,2076
Partition 12	2147,2145,2148,2149
Partition 13	2146,2063,2099,2100,2104
Partition 14	2137,2082,2083
Partition 15	2144,2150,2151,2152
Partition 16	2141,2088,2089,2062
Partition 17	2199,2200,2184
Partition 18	2185,2186,2196,2194
Partition 19	2192,2191,2189,2190,2188,2123
Partition 20	2193,2195,2197,2198
Partition 21	2124,2183,2182
Partition 22	2064,2125,2126
Partition 23	2116,2117,2118,2121
Partition 24	2187,2180,2179,2181
Partition 25	2073,2119,2122,2120
Partition 26	2174,2175,2178,2172
Partition 27	2128,2173,2177,2171
Partition 28	2113,2114,2071,2115
Partition 29	2069,2111,2127,2176
Partition 30	2166,2168,2169,2153
Partition 31	2165,2167,2170,2154
Partition 32	2164,2157,2160,2074
Partition 33	2162,2072,2156,2158
Partition 34	2070,2161,2163,2155,2159
path	4
T	13
cut	91
Partition 0	2065,2079,2080,2085
Partition 1	2081,2084,2086,2067
Partition 2	2078,2091,2092,2075,2093
Partition 3	2096,2077,2090,2097
Partition 4	2112,2087,2109,2110
Partition 5	2107,2108,2106
Partition 6	2102,2103,2101
Partition 7	2098,2144,2149,2094,2095,2105
Partition 8	2066,2131,2192,2132,2133
Partition 9	2135,2134,2136,2068
Partition 10	2129,2130,2138,2143
Partition 11	2142,2139,2140,2076
Partition 12	2146,2147,2145,2148
Partition 13	2063,2099,2100,2104
Partition 14	2137,2082,2083,2062
Partition 15	2150,2151,2152
Partition 16	2141,2088,2089
Partition 17	2199,2200,2184
Partition 18	2185,2186,2196,2194
Partition 19	2191,2189,2190
Partition 20	2193,2195,2197,2198
Partition 21	2124,2183,2182,2188,2123
Partition 22	2064,2125,2126
Partition 23	2116,2117,2118,2121
Partition 24	2187,2180,2179,2181
Partition 25	2073,2119,2122,2120
Partition 26	2174,2175,2178,2172
Partition 27	2128,2173,2177,2171
Partition 28	2113,2114,2071,2115
Partition 29	2069,2111,2127,2176
Partition 30	2166,2168,2169,2153
Partition 31	2165,2167,2170,2154
Partition 32	2164,2157,2160,2074
Partition 33	2162,2072,2156,2158
Partition 34	2070,2161,2163,2155,2159
path	5
T	4
cut	91
Partition 0	2065,2079,2080,2085
Partition 1	2081,2084,2086,2067
Partition 2	2078,2091,2092,2075
Partition 3	2096,2077,2090,2097
Partition 4	2112,2087,2109,2110
Partition 5	2107,2108,2106
Partition 6	2102,2103,2101
Partition 7	2098,2093,2094,2095,2105
Partition 8	2066,2131,2132,2133
Partition 9	2135,2134,2136
Partition 10	2129,2130,2138,2143,2144
Partition 11	2142,2139,2140,2076
Partition 12	2147,2145,2148
Partition 13	2146,2063,2099,2100,2104
Partition 14	2137,2082,2083
Partition 15	2150,2151,2152
Partition 16	2141,2149,2068,2088,2089,2062
Partition 17	2199,2200,2184
Partition 18	2185,2186,2196,2194
Partition 19	2192,2191,2189,2190,2188,2123
Partition 20	2193,2195,2197,2198
Partition 21	2124,2183,2182
Partition 22	2064,2125,2126
Partition 23	2116,2117,2118,2121
Partition 24	2187,2180,2179,2181
Partition 25	2073,2119,2122,2120
Partition 26	2174,2175,2178,2172
Partition 27	2128,2173,2177,2171
Partition 28	2113,2114,2071,2115
Partition 29	2069,2111,2127,2176
Partition 30	2166,2168,2169,2153
Partition 31	2165,2167,2170,2154
Partition 32	2164,2157,2160,2074
Partition 33	2162,2072,2156,2158
Partition 34	2070,2161,2163,2155,2159
