cut	75
Partition 0	3555,3556
Partition 1	3565,3564,3558
Partition 2	3559,3560,3571
Partition 3	3570,3566,3569
Partition 4	3546,3547
Partition 5	3587,3544,3588
Partition 6	3563,3562,3561
Partition 7	3545,3543,3541
Partition 8	3523,3542,3592
Partition 9	3610,3522
Partition 10	3611,3612,3613
Partition 11	3605,3526
Partition 12	3603,3604,3607,3606
Partition 13	3594,3593,3595
Partition 14	3535,3536
Partition 15	3538,3539,3540,3548
Partition 16	3578,3579
Partition 17	3537,3533,3586,3534
Partition 18	3577,3583
Partition 19	3581,3582,3580
Partition 20	3575,3576,3553
Partition 21	3601,3591,3600
Partition 22	3528,3596,3527
Partition 23	3597,3598,3599
Partition 24	3549,3550,3532
Partition 25	3567,3554,3568
Partition 26	3529,3531,3521,3530
Partition 27	3620,3619
Partition 28	3589,3525,3590
Partition 29	3573,3572,3551
Partition 30	3621,3574
Partition 31	3614,3615,3616
Partition 32	3609,3608
Partition 33	3602,3617,3618
Partition 34	3520,3585,3584
Partition 35	3524,3552,3557
