cut	67
Partition 0	3548,3524,3577
Partition 1	3540,3541
Partition 2	3542,3530,3531
Partition 3	3576,3529,3575
Partition 4	3534,3535,3536
Partition 5	3590,3533,3549
Partition 6	3545,3523,3550
Partition 7	3569,3552,3551
Partition 8	3522,3568,3592
Partition 9	3543,3571,3570
Partition 10	3544,3572,3520
Partition 11	3589,3596,3588
Partition 12	3585,3586,3587
Partition 13	3546,3547,3591
Partition 14	3593,3594,3595
Partition 15	3558,3566,3565
Partition 16	3567,3563,3564
Partition 17	3528,3537,3580
Partition 18	3538,3539,3556
Partition 19	3532,3561,3521
Partition 20	3525,3600,3557
Partition 21	3526,3527,3562
Partition 22	3578,3559,3560
Partition 23	3604,3605,3606
Partition 24	3601,3602,3603
Partition 25	3607,3599,3608
Partition 26	3611,3610,3609
Partition 27	3579,3582,3583
Partition 28	3584,3598,3597
Partition 29	3573,3574,3555
Partition 30	3554,3553,3581
