cut	58
Partition 0	0,16
Partition 1	20,63,54
Partition 2	6,17,45
Partition 3	13,5,65
Partition 4	11,19,29
Partition 5	37,47,25
Partition 6	1,26
Partition 7	18,55,62
Partition 8	15,57,64
Partition 9	8,36
Partition 10	48,38,60
Partition 11	33,34
Partition 12	9,30,50
Partition 13	31,69
Partition 14	39,53,40
Partition 15	2,66,22
Partition 16	56,28
Partition 17	10,51,14
Partition 18	7,49,44
Partition 19	46,23
Partition 20	4,27,58
Partition 21	24,42,52
Partition 22	35,59
Partition 23	3,43,67
Partition 24	12,61,32
Partition 25	21,41,68
