cut	41
Partition 0	7563,7519,7492
Partition 1	7562,7537,7561,7536
Partition 2	7532,7533,7534,7535
Partition 3	7522,7523,7524,7521
Partition 4	7518,7500,7501,7502
Partition 5	7498,7499,7516,7517
Partition 6	7497,7505,7506,7504
Partition 7	7520,7495,7493,7503,7525
Partition 8	7528,7529,7526,7527,7530
Partition 9	7551,7554,7555,7556
Partition 10	7542,7543,7544,7545
Partition 11	7541,7552,7539,7538
Partition 12	7490,7531,7553,7540
Partition 13	7512,7496,7510,7513
Partition 14	7509,7494,7514,7515
Partition 15	7560,7557,7558,7559
Partition 16	7548,7547,7511,7546
Partition 17	7550,7508,7507,7491,7549
