cut	31
Partition 0	1662,1692
Partition 1	1693,1694
Partition 2	1667,1691
Partition 3	1696,1695
Partition 4	1683,1681
Partition 5	1684,1685,1710
Partition 6	1669,1690,1665
Partition 7	1673
Partition 8	1668,1671,1672
Partition 9	1675,1663
Partition 10	1680,1679
Partition 11	1674,1677,1678
Partition 12	1687
Partition 13	1709,1708
Partition 14	1688,1701
Partition 15	1712,1711
Partition 16	1670,1686
Partition 17	1699,1700
Partition 18	1676,1702
Partition 19	1697,1698,1664
Partition 20	1666,1689
Partition 21	1707
Partition 22	1703,1704
Partition 23	1705,1706,1682
