cut	57
Partition 0	7509,7510,7523,7574,7496,7575
Partition 1	7576,7577,7578,7524,7522,7525
Partition 2	7583,7585,7584,7588,7586,7587
Partition 3	7595,7594,7548,7580,7579,7589
Partition 4	7505,7581,7535,7533,7534,7582
Partition 5	7502,7503,7504,7569,7540,7541
Partition 6	7493,7521,7549,7526,7527,7497
Partition 7	7500,7501,7546,7545,7531,7547,7532
Partition 8	7513,7516,7491,7511,7512,7517
Partition 9	7565,7498,7499,7520,7508,7519,7518
Partition 10	7566,7567,7591,7592,7593,7554
Partition 11	7494,7537,7538,7539,7536,7570
Partition 12	7542,7514,7515,7544,7543
Partition 13	7490,7506,7528,7492,7529,7530
Partition 14	7507,7562,7560,7573,7564,7563,7561,7590
Partition 15	7550,7556,7559,7571,7568,7572
Partition 16	7557,7553,7555,7551,7552,7495,7558
