cut	69
Partition 0	3557,3558
Partition 1	3522,3555,3521
Partition 2	3534,3546,3547
Partition 3	3560,3559
Partition 4	3551,3549
Partition 5	3548,3552,3561
Partition 6	3613,3550,3614
Partition 7	3610,3611,3612
Partition 8	3608,3609,3605
Partition 9	3562,3572,3573
Partition 10	3570,3571
Partition 11	3575,3574
Partition 12	3618,3617,3616,3615
Partition 13	3582,3583
Partition 14	3604,3524,3587
Partition 15	3537,3539
Partition 16	3538,3563,3556
Partition 17	3596,3597,3588,3589
Partition 18	3525,3529
Partition 19	3564,3569,3568
Partition 20	3528,3530,3531
Partition 21	3526,3567,3566
Partition 22	3578,3606
Partition 23	3602,3603,3607
Partition 24	3533,3532
Partition 25	3523,3565,3544
Partition 26	3527,3541,3542,3543
Partition 27	3540,3545
Partition 28	3535,3536,3576
Partition 29	3593,3592,3591
Partition 30	3590,3595,3594
Partition 31	3598,3599
Partition 32	3601,3600,3520
Partition 33	3554,3579,3577
Partition 34	3553,3581,3580
Partition 35	3584,3585,3586
