path	1
T	1
cut	10
Partition 0	809,810,811,806,805,812
Partition 1	796,803,807
Partition 2	797,801,804,798,802,808
Partition 3	813,800,814,815,819,820
Partition 4	799,817,816,818
path	2
T	1
cut	9
Partition 0	807,808,809,810,811,812,798
Partition 1	806,805,796,803
Partition 2	797,801,804,802
Partition 3	813,800,814,815,819,820
Partition 4	799,817,816,818
path	3
T	3
cut	10
Partition 0	808,809,810,811,805,812
Partition 1	806,796,803,807
Partition 2	797,801,804,798,802,816
Partition 3	813,800,814,815
Partition 4	820,799,817,818,819
path	4
T	3
cut	9
Partition 0	807,808,809
Partition 1	806,796,803,810,811
Partition 2	797,801,804,798,802
Partition 3	813,800,814,815,819,820
Partition 4	799,817,816,818,812,805
path	5
T	4
cut	10
Partition 0	807,808,809,810,811,812
Partition 1	806,805,796,803,815
Partition 2	797,801,804,798,802
Partition 3	813,800,814,816
Partition 4	820,799,817,818,819
path	6
T	3
cut	8
Partition 0	807,808,809,810,811,812
Partition 1	806,805,796,803
Partition 2	797,801,804,798,802
Partition 3	813,800,814,815
Partition 4	820,799,817,816,818,819
path	7
T	1
cut	9
Partition 0	807,808,809,810,811,812,797
Partition 1	806,805,796,803
Partition 2	801,804,798,802
Partition 3	813,800,814,815,819,820
Partition 4	799,817,816,818
path	8
T	1
cut	9
Partition 0	807,808,809,810,811,812,798
Partition 1	806,805,796,803
Partition 2	797,801,804,802
Partition 3	813,800,814,815,819,820
Partition 4	799,817,816,818
path	9
T	3
cut	9
Partition 0	796,805,803
Partition 1	806,816,811,810,808,809,807
Partition 2	797,801,804,798,802
Partition 3	813,800,814,815
Partition 4	820,799,817,818,819,812
path	10
T	1
cut	10
Partition 0	810,811,805,812,806
Partition 1	796,803,807,808
Partition 2	797,801,804,798,802,809
Partition 3	813,800,814,815,819,820
Partition 4	799,817,816,818
