cut	47
Partition 0	3545,3544
Partition 1	3585,3584
Partition 2	3546,3583
Partition 3	3529,3530
Partition 4	3531,3532,3533
Partition 5	3527,3528
Partition 6	3534,3535
Partition 7	3520,3579
Partition 8	3526,3542
Partition 9	3543,3538,3539
Partition 10	3551,3552
Partition 11	3537,3522,3536
Partition 12	3577,3578
Partition 13	3541,3540,3524,3568
Partition 14	3573,3580
Partition 15	3581,3582
Partition 16	3565,3566
Partition 17	3553,3554
Partition 18	3547,3549,3550
Partition 19	3557,3555
Partition 20	3556,3523,3548
Partition 21	3574,3575
Partition 22	3563,3564
Partition 23	3558,3576,3521
Partition 24	3572,3571
Partition 25	3570,3567,3569
Partition 26	3560,3561,3562
Partition 27	3525,3559
