cut	45
Partition 0	3572,3573
Partition 1	3575,3576
Partition 2	3578,3577,3579
Partition 3	3540,3525
Partition 4	3539,3522,3541
Partition 5	3543,3542
Partition 6	3535,3534,3533
Partition 7	3544,3532,3545
Partition 8	3587,3586
Partition 9	3588,3546
Partition 10	3530,3531
Partition 11	3527,3528
Partition 12	3585,3584
Partition 13	3580,3581,3582,3583
Partition 14	3521,3565
Partition 15	3524,3529,3561
Partition 16	3552,3553
Partition 17	3556,3557
Partition 18	3558,3555
Partition 19	3554,3559
Partition 20	3566,3560,3568,3567
Partition 21	3537,3538
Partition 22	3536,3574,3526
Partition 23	3563,3564,3562
Partition 24	3547,3548
Partition 25	3549,3550,3523
Partition 26	3551,3570,3569
Partition 27	3520,3571
