cut	79
Partition 0	15,30,67,71
Partition 1	50,4,37,17,86
Partition 2	22,99,16,80,61
Partition 3	45,1,94,69,77
Partition 4	85,89,23,64,79
Partition 5	10,26,68,29,34
Partition 6	65,39,32,73,56
Partition 7	3,25,7,38,51
Partition 8	11,58,92,75,47
Partition 9	14,54,87,70,55,88
Partition 10	2,66,6,97,95
Partition 11	57,90,18,20,48,52
Partition 12	5,27,9,72
Partition 13	0,81,46,42,36
Partition 14	31,8,41,83,96
Partition 15	13,21,78,84,82
Partition 16	24,35,28,60,91
Partition 17	12,43,76,44,74
Partition 18	19,49,62,93,33
Partition 19	98,40,63,53,59
