cut	47
Partition 0	3572,3571
Partition 1	3529,3530
Partition 2	3525,3559
Partition 3	3573,3580,3581
Partition 4	3579,3578
Partition 5	3531,3520
Partition 6	3524,3577,3568
Partition 7	3545,3544
Partition 8	3534,3533,3535
Partition 9	3527,3528
Partition 10	3541,3540
Partition 11	3542,3543
Partition 12	3538,3539
Partition 13	3532,3537,3522,3536
Partition 14	3526,3547
Partition 15	3549,3550
Partition 16	3551,3552,3553
Partition 17	3585,3584
Partition 18	3546,3583
Partition 19	3566,3582
Partition 20	3554,3565,3564
Partition 21	3557,3555
Partition 22	3560,3561
Partition 23	3558,3562,3563
Partition 24	3567,3521
Partition 25	3574,3575,3576
Partition 26	3556,3523,3548
Partition 27	3570,3569
