cut	75
Partition 0	3563,3565,3564
Partition 1	3555,3556,3558
Partition 2	3559,3560,3571
Partition 3	3570,3566,3569
Partition 4	3594,3593,3595
Partition 5	3535,3536
Partition 6	3540,3548
Partition 7	3538,3539,3537
Partition 8	3543,3603,3523
Partition 9	3562,3541,3561
Partition 10	3542,3544,3592
Partition 11	3545,3546,3547
Partition 12	3604,3612,3613
Partition 13	3610,3522,3611
Partition 14	3607,3605,3606
Partition 15	3526,3586,3587,3588
Partition 16	3533,3578,3579,3534
Partition 17	3525,3529,3528
Partition 18	3567,3554,3568
Partition 19	3575,3576,3577
Partition 20	3601,3591,3553
Partition 21	3600,3598,3599
Partition 22	3596,3527,3597
Partition 23	3531,3521,3530
Partition 24	3549,3550,3532
Partition 25	3615,3609,3608
Partition 26	3614,3524,3552
Partition 27	3581,3582,3580
Partition 28	3584,3583,3557
Partition 29	3573,3572,3551
Partition 30	3621,3574,3620
Partition 31	3590,3619,3618
Partition 32	3602,3617,3616
Partition 33	3520,3585,3589
