cut	38
Partition 0	7555,7554,7548
Partition 1	7545,7546,7547,7541
Partition 2	7542,7543,7496
Partition 3	7517,7518,7497,7544
Partition 4	7536,7534,7535
Partition 5	7516,7492,7514,7515
Partition 6	7519,7520,7531,7530
Partition 7	7524,7525,7526,7527
Partition 8	7521,7533,7532,7528
Partition 9	7537,7539,7522,7523
Partition 10	7550,7551,7538
Partition 11	7493,7500,7503,7504
Partition 12	7494,7552,7553
Partition 13	7490,7498,7495
Partition 14	7529,7509,7508,7540
Partition 15	7501,7511,7512,7513
Partition 16	7491,7510,7549,7499
Partition 17	7505,7502,7506,7507
