cut	69
Partition 0	3590,3591
Partition 1	3523,3541,3524
Partition 2	3536,3525,3531
Partition 3	3521,3553,3567
Partition 4	3557,3555,3556
Partition 5	3551,3548,3552
Partition 6	3537,3538
Partition 7	3558,3559,3560
Partition 8	3578,3528
Partition 9	3597,3554,3598
Partition 10	3530,3529,3592
Partition 11	3527,3604,3605
Partition 12	3576,3577,3582
Partition 13	3579,3580,3581
Partition 14	3585,3584,3583
Partition 15	3522,3586,3587
Partition 16	3613,3562
Partition 17	3561,3547,3546
Partition 18	3609,3610
Partition 19	3608,3606,3607
Partition 20	3603,3602
Partition 21	3599,3600,3601
Partition 22	3612,3611,3589
Partition 23	3526,3573,3588
Partition 24	3543,3570,3565
Partition 25	3539,3569,3568
Partition 26	3593,3594,3595
Partition 27	3542,3544,3540,3545
Partition 28	3572,3566,3571
Partition 29	3532,3533,3596
Partition 30	3534,3535,3549
Partition 31	3520,3563,3564
Partition 32	3550,3575,3574
