cut	58
Partition 0	3612,3613,3614,3615
Partition 1	3607,3618,3606,3616,3617
Partition 2	3552,3521,3553,3546
Partition 3	3623,3620,3622,3621
Partition 4	3588,3570,3571,3619,3592,3591
Partition 5	3601,3547,3551,3602
Partition 6	3559,3558,3560,3557,3561
Partition 7	3526,3549,3550,3524,3537
Partition 8	3609,3610,3608,3611
Partition 9	3605,3598,3599,3604,3603
Partition 10	3593,3596,3525,3595,3594,3574
Partition 11	3575,3576,3577,3589,3590
Partition 12	3554,3555,3573,3572
Partition 13	3533,3580,3578,3579
Partition 14	3532,3534,3523,3584,3583
Partition 15	3582,3585,3586,3581,3587
Partition 16	3564,3565,3548,3566
Partition 17	3540,3541,3539,3538
Partition 18	3563,3556,3562,3569,3567,3568
Partition 19	3522,3527,3530,3600,3531
Partition 20	3536,3535,3544,3543,3542
Partition 21	3528,3529,3545,3597,3520
