sol	1
T	2
cut	5
Partition 0	381,382,390,383,378,380
Partition 1	379,384,389,385
Partition 2	393,386,387,391,388,392
sol	2
T	2
cut	4
Partition 0	381,382,390,383,378
Partition 1	379,384,389,385
Partition 2	393,386,387,391,388,392,380
sol	3
T	2
cut	5
Partition 0	381,382,390,383,378,389
Partition 1	379,384,380,385
Partition 2	393,386,387,391,388,392
sol	4
T	2
cut	5
Partition 0	381,382,390,383,378
Partition 1	379,384,380,389,385,386
Partition 2	393,387,391,388,392
sol	5
T	2
cut	5
Partition 0	381,382,383,378
Partition 1	379,384,380,389,385,390
Partition 2	393,386,387,391,388,392
sol	6
T	2
cut	6
Partition 0	381,382,390,383
Partition 1	379,384,380,389,385,378
Partition 2	393,386,387,391,388,392
sol	7
T	2
cut	6
Partition 0	382,390,383
Partition 1	379,384,380,389,385,381,378
Partition 2	393,386,387,391,388,392
sol	8
T	2
cut	5
Partition 0	381,382,390,383,378,380,389
Partition 1	379,384,385
Partition 2	393,386,387,391,388,392
sol	9
T	2
cut	4
Partition 0	381,382,390,383,378,389
Partition 1	379,384,385
Partition 2	393,386,387,391,388,392,380
sol	10
T	2
cut	5
Partition 0	381,382,383,378,380
Partition 1	379,384,389,385,390
Partition 2	393,386,387,391,388,392
sol	11
T	2
cut	4
Partition 0	381,382,383,378
Partition 1	379,384,389,385,390
Partition 2	393,386,387,391,388,392,380
sol	12
T	2
cut	5
Partition 0	381,382,390,383
Partition 1	379,384,389,385,378
Partition 2	393,386,387,391,388,392,380
sol	13
T	2
cut	5
Partition 0	381,382,390,383,378,389
Partition 1	379,384,380,385,386
Partition 2	393,387,391,388,392
sol	14
T	2
cut	6
Partition 0	381,382,390,383,389
Partition 1	379,384,380,385,378
Partition 2	393,386,387,391,388,392
sol	15
T	2
cut	5
Partition 0	381,382,390,383,378,389,385
Partition 1	379,384,380
Partition 2	393,386,387,391,388,392
sol	16
T	2
cut	5
Partition 0	381,382,383,378
Partition 1	379,384,380,389,385,386,390
Partition 2	393,387,391,388,392
sol	17
T	2
cut	6
Partition 0	381,382,390,383
Partition 1	379,384,380,389,385,386,378
Partition 2	393,387,391,388,392
sol	18
T	2
cut	5
Partition 0	381,382,390,383,378
Partition 1	379,384,380,389,385,386,387
Partition 2	393,391,388,392
sol	19
T	2
cut	5
Partition 0	381,382,390,383,378,391
Partition 1	379,384,380,389,385,386
Partition 2	393,387,388,392
sol	20
T	2
cut	6
Partition 0	381,382,383,378,379,384
Partition 1	380,389,385,390
Partition 2	393,386,387,391,388,392
sol	21
T	2
cut	6
Partition 0	381,382,383,378,379,380
Partition 1	384,389,385,390
Partition 2	393,386,387,391,388,392
sol	22
T	2
cut	5
Partition 0	381,382,383,378,379
Partition 1	384,389,385,390
Partition 2	393,386,387,391,388,392,380
sol	23
T	2
cut	5
Partition 0	382,390,383
Partition 1	379,384,389,385,381,378
Partition 2	393,386,387,391,388,392,380
sol	24
T	2
cut	6
Partition 0	382,390,383,389
Partition 1	379,384,380,385,381,378
Partition 2	393,386,387,391,388,392
sol	25
T	2
cut	5
Partition 0	381,382,390,383,389
Partition 1	379,384,385,378
Partition 2	393,386,387,391,388,392,380
sol	26
T	2
cut	5
Partition 0	381,382,378,380
Partition 1	379,384,389,385,390,383
Partition 2	393,386,387,391,388,392
sol	27
T	2
cut	4
Partition 0	381,382,378
Partition 1	379,384,389,385,390,383
Partition 2	393,386,387,391,388,392,380
sol	28
T	2
cut	6
Partition 0	381,382,390,383,389
Partition 1	379,384,380,385,386,378
Partition 2	393,387,391,388,392
sol	29
T	2
cut	5
Partition 0	381,382,390,383,378,389,385
Partition 1	379,384,380,386
Partition 2	393,387,391,388,392
sol	30
T	2
cut	5
Partition 0	381,382,390,383,378,389
Partition 1	379,384,380,385,386,387
Partition 2	393,391,388,392
sol	31
T	2
cut	5
Partition 0	381,382,390,383,378,389,391
Partition 1	379,384,380,385,386
Partition 2	393,387,388,392
sol	32
T	2
cut	6
Partition 0	381,382,390,383,389,385
Partition 1	379,384,380,378
Partition 2	393,386,387,391,388,392
sol	33
T	1
cut	4
Partition 0	381,382,378
Partition 1	379,384,380,389,385,386
Partition 2	393,387,391,388,392,390,383
sol	34
T	2
cut	5
Partition 0	381,382,390,383,378,391
Partition 1	379,384,380,389,385,386,387
Partition 2	393,388,392
sol	35
T	2
cut	5
Partition 0	381,382,390,383,378,387,388
Partition 1	379,384,380,389,385,386
Partition 2	393,391,392
sol	36
T	2
cut	5
Partition 0	381,382,390,383,378,388
Partition 1	379,384,380,389,385,386,387
Partition 2	393,391,392
sol	37
T	2
cut	5
Partition 0	381,382,383,378,379,384
Partition 1	389,385,390
Partition 2	393,386,387,391,388,392,380
sol	38
T	2
cut	6
Partition 0	381,382,383,378,379,384,385
Partition 1	380,389,390
Partition 2	393,386,387,391,388,392
sol	39
T	2
cut	5
Partition 0	381,382,378,379
Partition 1	384,380,389,385,386
Partition 2	393,387,391,388,392,390,383
sol	40
T	2
cut	5
Partition 0	381,382,383,378,379
Partition 1	384,380,389,385,386,390,391
Partition 2	393,387,388,392
sol	41
T	2
cut	6
Partition 0	390,383,389
Partition 1	379,384,380,385,381,382,378
Partition 2	393,386,387,391,388,392
sol	42
T	2
cut	5
Partition 0	382,390,383,389
Partition 1	379,384,385,381,378
Partition 2	393,386,387,391,388,392,380
sol	43
T	2
cut	6
Partition 0	382,390,383,389
Partition 1	379,384,380,385,381,386,378
Partition 2	393,387,391,388,392
sol	44
T	2
cut	6
Partition 0	382,390,383,389,385
Partition 1	379,384,380,381,378
Partition 2	393,386,387,391,388,392
sol	45
T	2
cut	5
Partition 0	381,378,380
Partition 1	379,384,389,385,382,390,383
Partition 2	393,386,387,391,388,392
sol	46
T	2
cut	5
Partition 0	381,382,390,383,389,385
Partition 1	379,384,378
Partition 2	393,386,387,391,388,392,380
sol	47
T	2
cut	5
Partition 0	381,382,378,380,386
Partition 1	379,384,389,385
Partition 2	393,387,391,388,392,390,383
sol	48
T	2
cut	5
Partition 0	381,382,378,380
Partition 1	379,384,389,385,386
Partition 2	393,387,391,388,392,390,383
sol	49
T	2
cut	5
Partition 0	381,382,383,378,380
Partition 1	379,384,389,385,386,390,391
Partition 2	393,387,388,392
sol	50
T	2
cut	5
Partition 0	381,382,378,389
Partition 1	379,384,380,385,386
Partition 2	393,387,391,388,392,390,383
sol	51
T	2
cut	6
Partition 0	381,382,390,383,389,385
Partition 1	379,384,380,386,378
Partition 2	393,387,391,388,392
sol	52
T	2
cut	6
Partition 0	381,382,390,383,389
Partition 1	379,384,380,385,386,378,387
Partition 2	393,391,388,392
sol	53
T	2
cut	5
Partition 0	381,382,390,383,378,389,385
Partition 1	379,384,380,386,387
Partition 2	393,391,388,392
sol	54
T	2
cut	5
Partition 0	381,382,390,383,378,389,391
Partition 1	379,384,380,385,386,387
Partition 2	393,388,392
sol	55
T	2
cut	5
Partition 0	381,382,390,383,378,389,388
Partition 1	379,384,380,385,386,387
Partition 2	393,391,392
sol	56
T	2
cut	5
Partition 0	381,382,378,387
Partition 1	379,384,380,389,385,386
Partition 2	393,391,388,392,390,383
sol	57
T	1
cut	4
Partition 0	381,382,378
Partition 1	379,384,380,389,385,386,387
Partition 2	393,391,388,392,390,383
sol	58
T	2
cut	5
Partition 0	381,382,383,378,387,388
Partition 1	379,384,380,389,385,386
Partition 2	393,391,392,390
sol	59
T	2
cut	5
Partition 0	381,382,383,378,388
Partition 1	379,384,380,389,385,386,387
Partition 2	393,391,392,390
sol	60
T	2
cut	6
Partition 0	381,382,378,379,384,380
Partition 1	389,385,390,383
Partition 2	393,386,387,391,388,392
sol	61
T	2
cut	5
Partition 0	381,382,378,379,384
Partition 1	389,385,390,383
Partition 2	393,386,387,391,388,392,380
sol	62
T	2
cut	5
Partition 0	381,382,378,379
Partition 1	384,380,389,385,386,387
Partition 2	393,391,388,392,390,383
sol	63
T	2
cut	5
Partition 0	390,383,389
Partition 1	379,384,385,381,382,378
Partition 2	393,386,387,391,388,392,380
sol	64
T	2
cut	6
Partition 0	390,383,389,385
Partition 1	379,384,380,381,382,378
Partition 2	393,386,387,391,388,392
sol	65
T	2
cut	5
Partition 0	382,390,383,389,385
Partition 1	379,384,381,378
Partition 2	393,386,387,391,388,392,380
sol	66
T	2
cut	6
Partition 0	382,390,383,389,385
Partition 1	379,384,380,381,386,378
Partition 2	393,387,391,388,392
sol	67
T	2
cut	5
Partition 0	381,378,387
Partition 1	379,384,380,389,385,386
Partition 2	393,391,388,392,382,390,383
sol	68
T	2
cut	5
Partition 0	381,382,378,380,386,387
Partition 1	379,384,389,385
Partition 2	393,391,388,392,390,383
sol	69
T	2
cut	5
Partition 0	381,382,378,380
Partition 1	379,384,389,385,386,387
Partition 2	393,391,388,392,390,383
sol	70
T	2
cut	6
Partition 0	381,382,389
Partition 1	379,384,380,385,386,378
Partition 2	393,387,391,388,392,390,383
sol	71
T	2
cut	5
Partition 0	381,382,378,389,385
Partition 1	379,384,380,386
Partition 2	393,387,391,388,392,390,383
sol	72
T	2
cut	5
Partition 0	381,382,378,389
Partition 1	379,384,380,385,386,387
Partition 2	393,391,388,392,390,383
sol	73
T	2
cut	5
Partition 0	381,382,378,387
Partition 1	379,384,380,385,386
Partition 2	393,391,388,392,389,390,383
sol	74
T	1
cut	4
Partition 0	381,382,378
Partition 1	379,384,380,385,386,387
Partition 2	393,391,388,392,389,390,383
sol	75
T	2
cut	5
Partition 0	381,382,383,378,387,388
Partition 1	379,384,380,385,386
Partition 2	393,391,392,389,390
sol	76
T	2
cut	5
Partition 0	381,382,383,378,388
Partition 1	379,384,380,385,386,387
Partition 2	393,391,392,389,390
sol	77
T	2
cut	5
Partition 0	381,382,383,378
Partition 1	379,384,380,385,386,387,388
Partition 2	393,391,392,389,390
sol	78
T	2
cut	6
Partition 0	381,382,390,383,389,385
Partition 1	379,384,380,386,378,387
Partition 2	393,391,388,392
sol	79
T	2
cut	6
Partition 0	381,382,387
Partition 1	379,384,380,389,385,386,378
Partition 2	393,391,388,392,390,383
sol	80
T	2
cut	6
Partition 0	381,382,383,387,388
Partition 1	379,384,380,389,385,386,378
Partition 2	393,391,392,390
