cut	67
Partition 0	3560,3566,3563
Partition 1	3589,3588,3567
Partition 2	3575,3586,3587
Partition 3	3521,3590,3570
Partition 4	3561,3562,3572,3591
Partition 5	3585,3584,3583
Partition 6	3568,3569,3574,3573
Partition 7	3592,3593,3602
Partition 8	3594,3596,3595
Partition 9	3598,3610,3597,3611
Partition 10	3617,3616,3524,3559
Partition 11	3614,3615,3613
Partition 12	3608,3609,3612
Partition 13	3601,3546,3599,3600
Partition 14	3603,3522,3538
Partition 15	3604,3606,3607
Partition 16	3550,3605,3571
Partition 17	3535,3536,3537
Partition 18	3541,3534,3542
Partition 19	3565,3576,3564
Partition 20	3520,3532,3540,3533,3539
Partition 21	3577,3580,3582
Partition 22	3578,3523,3579
Partition 23	3527,3530,3528
Partition 24	3548,3545,3547,3529
Partition 25	3552,3553,3555
Partition 26	3531,3526,3554,3543
Partition 27	3549,3556,3557
Partition 28	3551,3581,3525,3558,3544
