cut	69
Partition 0	3554,3555,3583
Partition 1	3566,3537,3538,3609
Partition 2	3556,3557,3613,3617
Partition 3	3587,3610,3611,3588
Partition 4	3543,3608,3606,3612
Partition 5	3614,3607,3616,3615
Partition 6	3521,3578,3542,3523
Partition 7	3540,3541,3549,3550
Partition 8	3539,3546,3547,3548
Partition 9	3565,3564,3580
Partition 10	3579,3577,3600,3599
Partition 11	3530,3529,3522
Partition 12	3545,3581,3524,3544,3582
Partition 13	3624,3623,3553
Partition 14	3574,3573,3567,3563
Partition 15	3575,3576,3621,3622
Partition 16	3589,3590,3591
Partition 17	3526,3527,3525,3568
Partition 18	3558,3559,3562,3584
Partition 19	3570,3569,3520,3571,3572
Partition 20	3535,3536,3551,3560
Partition 21	3596,3597,3598,3534,3602
Partition 22	3533,3528,3561,3552,3601
Partition 23	3603,3595,3604
Partition 24	3620,3618,3605,3619
Partition 25	3531,3532,3586,3585
Partition 26	3592,3593,3594
