cut	42
Partition 0	3585,3584
Partition 1	3580,3581
Partition 2	3582,3528,3583
Partition 3	3588,3587,3586
Partition 4	3543,3544
Partition 5	3532,3546,3545
Partition 6	3575,3576
Partition 7	3578,3577,3579
Partition 8	3572,3573
Partition 9	3539,3522
Partition 10	3535,3534,3533
Partition 11	3537,3538
Partition 12	3540,3525,3541,3542
Partition 13	3521,3565
Partition 14	3524,3529,3561
Partition 15	3552,3553
Partition 16	3556,3557,3555
Partition 17	3554,3559,3558
Partition 18	3560,3568,3569
Partition 19	3566,3567
Partition 20	3520,3571
Partition 21	3547,3548
Partition 22	3550,3551,3570
Partition 23	3574,3526
Partition 24	3563,3564,3562
Partition 25	3530,3527,3531
Partition 26	3549,3523,3536
