cut	54
Partition 0	3535,3586,3587
Partition 1	3524,3534,3578
Partition 2	3525,3550,3549,3548
Partition 3	3561,3560,3562
Partition 4	3579,3580
Partition 5	3523,3544,3576,3577
Partition 6	3551,3552,3556
Partition 7	3572,3546,3547
Partition 8	3545,3555,3553,3554
Partition 9	3573,3574,3575,3522
Partition 10	3521,3598,3597
Partition 11	3582,3581,3596
Partition 12	3591,3592,3593
Partition 13	3536,3520,3565,3557
Partition 14	3526,3568,3590
Partition 15	3566,3571,3569,3570
Partition 16	3602,3601,3600
Partition 17	3559,3599,3558
Partition 18	3541,3543,3542
Partition 19	3539,3538,3540
Partition 20	3530,3529,3563,3564
Partition 21	3527,3528,3567
Partition 22	3588,3589,3594
Partition 23	3533,3531,3532
Partition 24	3537,3585,3584,3583,3595
