Npart	Sol	Nodes	Constraint	Valid Motif_METIS	Valid Motif_Optimized	Cycle Free_METIS	Cycle Free_Optimized	T_Metis	T_Optimized	cut_Metis	cut_Optimized
7	5	29	lc	False	True	False	True	4	3	10	10
6	9	29	lc	False	True	False	True	4	2	10	10
4	1	29	lc	True	True	False	True	3	2	7	6
4	2	29	lc	True	True	False	True	3	2	7	6
4	3	29	lc	True	True	False	True	3	2	7	6
4	4	29	lc	True	True	False	True	3	2	7	6
4	5	29	lc	True	True	False	True	3	2	7	6
4	7	29	lc	True	True	False	True	3	2	7	6
4	8	29	lc	True	True	False	True	3	2	7	6
4	9	29	lc	True	True	False	True	3	2	7	6
5	7	29	lc	True	True	False	True	3	3	8	7
