cut	38
Partition 0	3535,3534
Partition 1	3536,3537,3538
Partition 2	3527,3522
Partition 3	3530,3539,3540
Partition 4	3531,3528,3557
Partition 5	3552,3550
Partition 6	3521,3529,3561
Partition 7	3574,3575,3551
Partition 8	3553,3525
Partition 9	3555,3556,3554
Partition 10	3558,3559,3560
Partition 11	3565,3566
Partition 12	3543,3533
Partition 13	3541,3542,3562
Partition 14	3526,3532
Partition 15	3549,3547,3548
Partition 16	3545,3546,3544
Partition 17	3520,3570
Partition 18	3571,3572,3573
Partition 19	3563,3523,3564
Partition 20	3580,3579
Partition 21	3524,3569,3568,3567
Partition 22	3577,3576,3578
