cut	30
Partition 0	8,30
Partition 1	71,79,78
Partition 2	7,76,77
Partition 3	23,22,66
Partition 4	3,24,74
Partition 5	19,53,52
Partition 6	55,63,54
Partition 7	0,14,57
Partition 8	13,64,12,18
Partition 9	62,33,75
Partition 10	73,72,65
Partition 11	15,16,17,49
Partition 12	34,48,35
Partition 13	46,45,47
Partition 14	9,29,25
Partition 15	2,1,26
Partition 16	56,32,31
Partition 17	27,28,61,60
Partition 18	41,59,58
Partition 19	44,38,43,42
Partition 20	11,10,40,39
Partition 21	6,5,51,50
Partition 22	4,20,21,36
Partition 23	37,67,70,69,68
