cut	64
Partition 0	3554,3525,3589,3590
Partition 1	3555,3556,3557,3613
Partition 2	3596,3597,3598,3534
Partition 3	3533,3527,3528,3551,3552
Partition 4	3526,3535,3536,3560,3561
Partition 5	3558,3559,3568,3584
Partition 6	3573,3567,3562,3563
Partition 7	3570,3569,3520,3553,3571,3572
Partition 8	3541,3537,3538,3549,3550
Partition 9	3624,3623,3621,3622,3620
Partition 10	3574,3575,3566,3576
Partition 11	3577,3600,3565,3580
Partition 12	3540,3587,3591,3588
Partition 13	3545,3581,3583,3582
Partition 14	3521,3539,3546,3547,3548
Partition 15	3578,3542,3543,3523,3579
Partition 16	3608,3609,3612,3610,3611
Partition 17	3614,3599,3607,3615
Partition 18	3531,3532,3530,3529
Partition 19	3524,3544,3564,3606,3522
Partition 20	3617,3618,3605,3619
Partition 21	3586,3585,3616,3592,3593
Partition 22	3601,3602,3603,3594,3595,3604
