cut	46
Partition 0	3579,3551,3552,3550
Partition 1	3580,3578,3582,3581
Partition 2	3598,3556,3597,3521
Partition 3	3583,3594,3595,3596
Partition 4	3547,3543,3545,3546
Partition 5	3542,3548,3549,3553
Partition 6	3589,3590,3591,3593,3592
Partition 7	3539,3555,3554
Partition 8	3537,3538,3525,3533,3532
Partition 9	3524,3528,3572,3586
Partition 10	3584,3585,3587,3588
Partition 11	3541,3523,3566,3540
Partition 12	3544,3526,3531,3557
Partition 13	3560,3520,3561,3559,3562,3558
Partition 14	3522,3567,3568,3565
Partition 15	3574,3573,3575,3577,3576
Partition 16	3563,3570,3571
Partition 17	3536,3529,3530,3527
Partition 18	3534,3535,3564,3569
