cut	52
Partition 0	3579,3580,3545,3578,3528
Partition 1	3613,3562,3561,3547,3546
Partition 2	3585,3584,3586,3583
Partition 3	3581,3576,3577,3582,3587
Partition 4	3602,3593,3594,3595
Partition 5	3539,3542,3569,3540,3568
Partition 6	3570,3571,3563,3564,3565
Partition 7	3526,3573,3603,3572,3566
Partition 8	3612,3609,3610,3611,3589,3588
Partition 9	3523,3590,3606,3591,3607
Partition 10	3541,3544,3524,3543
Partition 11	3597,3555,3554,3556,3598
Partition 12	3521,3527,3553,3567
Partition 13	3608,3525,3548,3531,3604,3605
Partition 14	3522,3530,3537,3536,3538
Partition 15	3558,3559,3557,3560,3552
Partition 16	3529,3599,3592,3600,3601
Partition 17	3532,3533,3596,3575,3574
Partition 18	3534,3535,3520,3549,3550,3551
