iteration	t
1	25,44,69,78,128,216,229,511,1696,1716,2108,6067
2	11,75,89,136,143,201,236,468,843,852,867,1510,1606,1712,2104,2604,3031,7983
3	12,15,23,35,71,83,85,139,299,604,901,919,1316,5213
4	26,42,54,63,78,81,131,514,1102,5697
5	30,47,52,66,124,131,169,253,544,1228,2534,3377
6	13,52,131,5137,8363
7	67,231,394,477
8	183,239,1689,2115,4146,4988
9	50,3271,3378,3385,4069,12832
10	140,449,493,720,789
