cut	37
Partition 0	1694,1700
Partition 1	1712,1699
Partition 2	1693,1692
Partition 3	1711,1710
Partition 4	1703,1667,1690,1691
Partition 5	1675,1707
Partition 6	1708,1709
Partition 7	1706,1704,1662
Partition 8	1702,1701
Partition 9	1705,1665,1673
Partition 10	1695,1698,1696,1697
Partition 11	1663,1668
Partition 12	1677,1678
Partition 13	1679,1681
Partition 14	1680,1682
Partition 15	1683,1684,1685
Partition 16	1674,1676
Partition 17	1715,1714,1713
Partition 18	1664,1687,1686
Partition 19	1689,1688
Partition 20	1669,1666
Partition 21	1670,1672,1671
