cut	21
Partition 0	4,16,25,18,28
Partition 1	2,26,29,30,37,50
Partition 2	6,13,17,33,48,53,57
Partition 3	9,20,32,51,36,40
Partition 4	14,21,55,45,46,54
Partition 5	22,44,19,43,49
Partition 6	0,34,35,38,58
Partition 7	1,27,31,41,59
Partition 8	7,8,11,23,42
Partition 9	10,15,24,52,56
Partition 10	3,5,12,47,39
