cut	56
Partition 0	3527,3529,3530
Partition 1	3553,3554,3555
Partition 2	3538,3537,3534,3536
Partition 3	3522,3578,3577
Partition 4	3610,3609,3579,3580
Partition 5	3556,3549,3557,3576
Partition 6	3524,3542,3543
Partition 7	3547,3548,3546,3545
Partition 8	3528,3541,3544,3595
Partition 9	3552,3550,3551
Partition 10	3585,3596,3525,3597
Partition 11	3523,3586,3587,3590
Partition 12	3589,3591,3592
Partition 13	3570,3594,3604,3593
Partition 14	3606,3607,3608,3603
Partition 15	3559,3558,3560
Partition 16	3601,3599,3540,3602
Partition 17	3565,3598,3520,3539
Partition 18	3583,3584,3588
Partition 19	3573,3574,3569,3575
Partition 20	3572,3567,3571,3532
Partition 21	3605,3581,3582
Partition 22	3600,3521,3535,3533
Partition 23	3526,3531,3561
Partition 24	3564,3566,3568,3563,3562
