path	1
T	2
cut	36
Partition 0	1,11,35,89,23,34,46,54,98
Partition 1	0,9,15,19,47,62,71,93
Partition 2	25,43,66,79,50,56,51,86
Partition 3	3,21,10,57,72,82,87
Partition 4	2,18,31,36,45,96,97
Partition 5	29,60,61,76,70,81,84
Partition 6	7,12,32,39,44,65,69,49,92
Partition 7	8,24,64,68,73,78,90,48
Partition 8	13,5,52,74,77,83,85
Partition 9	41,20,6,59,55,67,94,27
Partition 10	26,42,38,53,99,63,91
Partition 11	4,22,37,40,58,88,95
Partition 12	28,14,16,30,33,17,75,80
path	2
T	7
cut	34
Partition 0	1,11,35,89,23,34,46,54,98
Partition 1	0,9,15,19,47,62,71,93
Partition 2	25,43,66,79,50,56,51,86
Partition 3	3,21,10,57,72,82,87
Partition 4	2,18,31,36,45,60,76,96,97,70
Partition 5	29,61,81,84
Partition 6	7,12,32,39,44,65,69,49,92
Partition 7	8,24,64,68,73,78,90,48
Partition 8	13,5,52,74,77,83,85
Partition 9	41,20,6,59,55,67,94,27
Partition 10	26,42,38,53,99,63,91
Partition 11	4,22,37,40,58,88,95
Partition 12	28,14,16,30,33,17,75,80
path	3
T	7
cut	34
Partition 0	1,11,35,89,23,34,46,54,98
Partition 1	0,9,15,19,47,62,71,93
Partition 2	25,43,66,79,50,56,51,86
Partition 3	3,21,10,57,72,82,87
Partition 4	2,18,29,31,36,45,76,96,97,84
Partition 5	60,61,70,81
Partition 6	7,12,32,39,44,65,69,49,92
Partition 7	8,24,64,68,73,78,90,48
Partition 8	13,5,52,74,77,83,85
Partition 9	41,20,6,59,55,67,94,27
Partition 10	26,42,38,53,99,63,91
Partition 11	4,22,37,40,58,88,95
Partition 12	28,14,16,30,33,17,75,80
