cut	41
Partition 0	3560,3562,3564,3561,3563
Partition 1	3553,3554,3555,3552
Partition 2	3548,3558,3556,3557
Partition 3	3547,3549,3550,3545,3546
Partition 4	3598,3597,3544
Partition 5	3565,3595,3596,3594
Partition 6	3571,3585,3584
Partition 7	3592,3593,3586,3520
Partition 8	3568,3559,3526,3569,3570
Partition 9	3573,3574,3524,3551
Partition 10	3591,3589,3590,3588
Partition 11	3527,3528,3523,3572
Partition 12	3536,3537,3539,3538
Partition 13	3521,3532,3587,3534,3535
Partition 14	3579,3580,3578,3581
Partition 15	3575,3577,3583,3582
Partition 16	3529,3530,3531,3543
Partition 17	3576,3522,3541,3540,3542
Partition 18	3566,3567,3525,3533
