cut	45
Partition 0	3544,3546,3545
Partition 1	3541,3543,3542
Partition 2	3594,3593,3592
Partition 3	3547,3548,3549,3560
Partition 4	3553,3550,3551,3552
Partition 5	3580,3520,3581
Partition 6	3567,3566,3564,3565
Partition 7	3533,3532,3534
Partition 8	3535,3524,3536
Partition 9	3557,3558,3556,3554,3559
Partition 10	3571,3569,3572,3573
Partition 11	3578,3574,3579
Partition 12	3568,3555,3529
Partition 13	3540,3525,3583,3582
Partition 14	3537,3539,3584,3538
Partition 15	3526,3563,3562
Partition 16	3575,3576,3561,3577
Partition 17	3522,3527,3523,3528
Partition 18	3530,3521,3531
Partition 19	3570,3588,3587,3589
Partition 20	3585,3586,3591,3590
