cut	41
Partition 0	1698,1680
Partition 1	1696,1697
Partition 2	1700,1701
Partition 3	1676,1702
Partition 4	1705,1703,1704
Partition 5	1682,1699
Partition 6	1662,1675,1693
Partition 7	1681,1663,1685
Partition 8	1664,1707,1708
Partition 9	1665,1692,1691
Partition 10	1679,1678,1677
Partition 11	1713,1712
Partition 12	1717,1719,1718
Partition 13	1715,1716,1714
Partition 14	1667,1706
Partition 15	1722,1666,1695
Partition 16	1723,1720,1721
Partition 17	1686,1687
Partition 18	1671,1670
Partition 19	1672,1673,1711,1710
Partition 20	1694,1690,1689
Partition 21	1684,1709,1688
Partition 22	1683,1674,1668,1669
