cut	49
Partition 0	7493,7525
Partition 1	7511,7512,7513
Partition 2	7508,7507,7491
Partition 3	7522,7523,7524
Partition 4	7521,7494,7510
Partition 5	7509,7514,7515
Partition 6	7516,7517
Partition 7	7518,7499,7502
Partition 8	7498,7500,7501
Partition 9	7504,7495,7503
Partition 10	7497,7505,7506
Partition 11	7528,7520,7529
Partition 12	7526,7527,7530
Partition 13	7519,7492
Partition 14	7537,7536,7535
Partition 15	7563,7562,7561
Partition 16	7532,7533,7534
Partition 17	7550,7551,7554
Partition 18	7490,7531,7553
Partition 19	7560,7559
Partition 20	7557,7549,7558
Partition 21	7548,7547,7546
Partition 22	7541,7542,7543
Partition 23	7552,7539,7538
Partition 24	7555,7545,7556
Partition 25	7544,7496,7540
