cut	42
Partition 0	3588,3587
Partition 1	3532,3546,3545
Partition 2	3543,3544
Partition 3	3537,3538
Partition 4	3535,3534,3533
Partition 5	3539,3522,3541,3542
Partition 6	3575,3576,3577
Partition 7	3572,3573,3578
Partition 8	3540,3525,3579
Partition 9	3580,3581
Partition 10	3585,3586,3584
Partition 11	3582,3528,3583
Partition 12	3523,3536,3527
Partition 13	3524,3552,3553
Partition 14	3529,3530,3531
Partition 15	3561,3563,3562
Partition 16	3521,3565,3574
Partition 17	3566,3526,3564
Partition 18	3520,3571
Partition 19	3547,3548,3550
Partition 20	3549,3551,3570
Partition 21	3557,3558
Partition 22	3556,3555
Partition 23	3554,3559
Partition 24	3560,3568,3569,3567
