cut	33
Partition 0	3585,3584,3546,3583
Partition 1	3554,3565,3566,3582
Partition 2	3547,3549,3553,3550
Partition 3	3556,3557,3555,3558
Partition 4	3560,3561,3562,3563,3564
Partition 5	3574,3575,3576,3521
Partition 6	3523,3548,3570,3567,3569
Partition 7	3551,3552,3537,3536
Partition 8	3522,3540,3524,3577,3578
Partition 9	3541,3571,3525,3559
Partition 10	3573,3580,3572,3579,3581
Partition 11	3531,3532,3533,3529,3530
Partition 12	3527,3528,3534,3535
Partition 13	3520,3538,3539,3568
Partition 14	3526,3542,3543,3545,3544
