cut	42
Partition 0	3584,3583,3582
Partition 1	3585,3565,3564,3563
Partition 2	3548,3560,3561,3562
Partition 3	3545,3546,3547,3544
Partition 4	3575,3580,3579,3581
Partition 5	3572,3574,3522,3573
Partition 6	3529,3530,3577,3578
Partition 7	3533,3535,3524,3534
Partition 8	3550,3551,3554
Partition 9	3557,3526,3552,3553
Partition 10	3569,3555,3556,3576
Partition 11	3537,3571,3570,3538
Partition 12	3523,3536,3540,3541
Partition 13	3521,3543,3566,3542,3567
Partition 14	3525,3559,3539
Partition 15	3527,3528,3532,3531
Partition 16	3568,3520,3549,3558
