cut	67
Partition 0	3529,3527,3592
Partition 1	3521,3553,3567
Partition 2	3597,3555,3554
Partition 3	3523,3541,3606
Partition 4	3590,3524,3591
Partition 5	3609,3608,3607
Partition 6	3525,3604,3605
Partition 7	3584,3583,3582
Partition 8	3585,3586,3587
Partition 9	3581,3576,3577
Partition 10	3579,3580,3578,3528
Partition 11	3551,3548,3552
Partition 12	3558,3557,3556
Partition 13	3522,3530,3537
Partition 14	3536,3538,3559,3531
Partition 15	3572,3566,3533
Partition 16	3563,3564,3565
Partition 17	3543,3570,3571
Partition 18	3520,3549,3550
Partition 19	3534,3535,3574
Partition 20	3599,3598,3600
Partition 21	3532,3596,3575
Partition 22	3602,3594,3595
Partition 23	3569,3568,3601
Partition 24	3539,3542,3540
Partition 25	3593,3544,3545,3546
Partition 26	3561,3560,3547
Partition 27	3613,3562,3612
Partition 28	3610,3611,3603
Partition 29	3526,3573,3589,3588
