cut	40
Partition 0	3578,3579
Partition 1	3575,3576,3577
Partition 2	3540,3525,3541
Partition 3	3572,3573,3522
Partition 4	3539,3534,3533
Partition 5	3535,3543,3542
Partition 6	3544,3532,3545
Partition 7	3588,3587,3546
Partition 8	3585,3586
Partition 9	3582,3583,3584
Partition 10	3580,3581,3528
Partition 11	3556,3557,3555
Partition 12	3524,3552,3553
Partition 13	3554,3559,3558
Partition 14	3561,3563,3562
Partition 15	3521,3565,3574
Partition 16	3566,3526,3564
Partition 17	3529,3530
Partition 18	3537,3538,3536
Partition 19	3549,3523,3527,3531
Partition 20	3560,3568,3567
Partition 21	3520,3571,3570,3569
Partition 22	3547,3548,3550,3551
