cut	43
Partition 0	3556,3557,3555
Partition 1	3560,3561
Partition 2	3558,3562,3563
Partition 3	3574,3575
Partition 4	3576,3567,3521
Partition 5	3523,3570,3569
Partition 6	3551,3552
Partition 7	3547,3549,3548
Partition 8	3553,3550,3554
Partition 9	3565,3564
Partition 10	3585,3584,3546
Partition 11	3566,3583,3582
Partition 12	3531,3532
Partition 13	3537,3522,3536
Partition 14	3538,3539
Partition 15	3540,3559
Partition 16	3520,3579,3568
Partition 17	3524,3577,3578
Partition 18	3529,3530
Partition 19	3541,3571,3525
Partition 20	3573,3580,3572,3581
Partition 21	3527,3528,3534,3533
Partition 22	3526,3542
Partition 23	3543,3535,3545,3544
