cut	71
Partition 0	7526,7527,7497
Partition 1	7493,7521,7549
Partition 2	7522,7525,7535,7534
Partition 3	7510,7574,7575
Partition 4	7509,7523,7524
Partition 5	7576,7577,7496
Partition 6	7578,7548,7580,7579
Partition 7	7505,7581,7533
Partition 8	7502,7504,7508,7519
Partition 9	7569,7540,7541
Partition 10	7516,7503,7517,7518
Partition 11	7498,7499,7520,7536
Partition 12	7513,7512,7565
Partition 13	7546,7545,7547
Partition 14	7491,7500,7511,7501
Partition 15	7542,7544,7583
Partition 16	7582,7585,7584
Partition 17	7567,7554,7586
Partition 18	7543,7553,7551,7552
Partition 19	7555,7495,7556
Partition 20	7514,7515,7557,7558
Partition 21	7568,7566,7572
Partition 22	7550,7559,7571,7570
Partition 23	7529,7530,7531,7532
Partition 24	7490,7506,7528,7492
Partition 25	7507,7573,7564,7590
Partition 26	7562,7560,7563,7561
Partition 27	7588,7587,7589
Partition 28	7595,7594,7593
Partition 29	7539,7591,7592
Partition 30	7494,7537,7538
