cut	66
Partition 0	3599,3608,3598
Partition 1	3611,3610,3609
Partition 2	3571,3572,3520
Partition 3	3522,3544,3592
Partition 4	3568,3569,3570
Partition 5	3593,3594,3595
Partition 6	3589,3596,3597
Partition 7	3545,3550,3551
Partition 8	3546,3552,3523
Partition 9	3534,3532,3533
Partition 10	3590,3548,3549
Partition 11	3535,3536,3529
Partition 12	3576,3575,3577
Partition 13	3540,3524,3541
Partition 14	3543,3542,3530,3531
Partition 15	3567,3556,3566
Partition 16	3537,3538,3539
Partition 17	3527,3528,3580
Partition 18	3573,3574,3555
Partition 19	3526,3554,3553
Partition 20	3579,3581,3582
Partition 21	3584,3578,3583
Partition 22	3547,3558,3565
Partition 23	3591,3521,3557
Partition 24	3562,3561,3563
Partition 25	3559,3560,3564
Partition 26	3525,3588,3587
Partition 27	3600,3585,3586
Partition 28	3601,3602,3603
Partition 29	3604,3605,3607,3606
