cut	39
Partition 0	3580,3581
Partition 1	3582,3583,3584
Partition 2	3520,3571,3585
Partition 3	3544,3532,3545
Partition 4	3588,3587,3546,3586
Partition 5	3522,3534,3533
Partition 6	3535,3543,3542
Partition 7	3537,3538,3539,3541
Partition 8	3540,3525
Partition 9	3575,3576,3577
Partition 10	3572,3573,3578,3579
Partition 11	3523,3536,3527
Partition 12	3530,3531,3528
Partition 13	3560,3568,3569
Partition 14	3548,3549,3550
Partition 15	3547,3551,3570
Partition 16	3561,3563,3562
Partition 17	3521,3574,3526
Partition 18	3565,3566,3564,3567
Partition 19	3524,3529,3552,3553
Partition 20	3556,3557,3555
Partition 21	3554,3559,3558
