cut	69
Partition 0	22,32,69
Partition 1	57,41,83,77
Partition 2	5,14,75
Partition 3	2,47,86
Partition 4	3,42,76,27
Partition 5	33,39,93,80
Partition 6	18,29,72,88
Partition 7	44,7,55
Partition 8	46,16,92
Partition 9	4,89,6
Partition 10	0,23,74,64
Partition 11	10,11,81
Partition 12	13,95,98
Partition 13	24,59,21,71
Partition 14	30,43,58
Partition 15	54,99,85
Partition 16	8,61,36,97
Partition 17	19,37,87
Partition 18	51,67,90
Partition 19	65,79,45
Partition 20	9,12,17,15,34
Partition 21	20,91,53
Partition 22	96,25,78
Partition 23	68,28,94
Partition 24	35,52,50,62
Partition 25	38,56,70
Partition 26	31,40,66,60
Partition 27	1,84,26
Partition 28	49,63,82,73,48
