cut	62
Partition 0	3623,3622,3621
Partition 1	3620,3570,3571,3619
Partition 2	3521,3553,3546,3569
Partition 3	3528,3529,3545,3544
Partition 4	3588,3592,3591,3590
Partition 5	3527,3552,3551,3549,3550
Partition 6	3558,3524,3537,3557
Partition 7	3522,3540,3600,3541
Partition 8	3530,3536,3543,3542
Partition 9	3531,3538,3565,3566
Partition 10	3539,3563,3556,3562
Partition 11	3559,3560,3561,3567,3568
Partition 12	3525,3608,3598,3599
Partition 13	3612,3613,3614,3615
Partition 14	3609,3610,3611,3616,3617
Partition 15	3605,3607,3618,3606
Partition 16	3601,3547,3602,3604,3603
Partition 17	3593,3596,3595,3526,3594
Partition 18	3583,3597,3520
Partition 19	3532,3533,3564,3548
Partition 20	3534,3523,3535,3584
Partition 21	3554,3555,3573,3572
Partition 22	3575,3576,3574,3577
Partition 23	3582,3585,3586,3587,3589
Partition 24	3580,3581,3578,3579
