cut	43
Partition 0	3537,3522,3536
Partition 1	3532,3541,3540
Partition 2	3531,3538,3539
Partition 3	3520,3579,3578
Partition 4	3524,3577,3568
Partition 5	3529,3530
Partition 6	3527,3528,3534,3533
Partition 7	3526,3542,3543
Partition 8	3585,3584,3583
Partition 9	3535,3546,3545,3544
Partition 10	3570,3567,3569
Partition 11	3572,3571,3525
Partition 12	3574,3575,3576
Partition 13	3557,3558,3521
Partition 14	3556,3523,3555
Partition 15	3547,3549,3548
Partition 16	3551,3552,3553,3550
Partition 17	3554,3565,3564
Partition 18	3581,3566,3582
Partition 19	3560,3561,3559
Partition 20	3573,3580,3562,3563
